zone_id,lat,lon,elevation,timestamp,ndvi,ndbi,bsi,nightlight
zone_0114,24.75,75.038462,472,2023-01,0.197197,0.227938,0.263036,0.24
zone_0114,24.75,75.038462,472,2023-02,0.201608,0.252958,0.28487,0.37
zone_0114,24.75,75.038462,472,2023-03,0.183444,0.269055,0.302122,0.38
zone_0114,24.75,75.038462,472,2023-04,0.158049,0.227233,0.247921,0.48
zone_0114,24.75,75.038462,472,2023-05,0.145648,0.234526,0.253354,0.5
zone_0114,24.75,75.038462,472,2023-06,0.135184,0.253894,0.263326,0.48
zone_0114,24.75,75.038462,472,2023-07,0.135184,0.253894,0.263326,0.48
zone_0114,24.75,75.038462,472,2023-08,0.135184,0.253894,0.263326,0.48
zone_0114,24.75,75.038462,472,2023-09,0.339664,0.100029,0.140237,0.45
zone_0114,24.75,75.038462,472,2023-10,0.30268,0.135027,0.182112,0.55
zone_0114,24.75,75.038462,472,2023-11,0.219312,0.230573,0.255363,0.41
zone_0114,24.75,75.038462,472,2023-12,0.245864,0.248076,0.253821,0.26
zone_0114,24.75,75.038462,472,2024-01,0.212405,0.254508,0.270166,0.42
zone_0114,24.75,75.038462,472,2024-02,0.178264,0.270605,0.278667,0.32
zone_0114,24.75,75.038462,472,2024-03,0.16917,0.258981,0.268101,0.46
zone_0114,24.75,75.038462,472,2024-04,0.156514,0.258079,0.268213,0.62
zone_0114,24.75,75.038462,472,2024-05,0.14414,0.247317,0.25725,0.44
zone_0114,24.75,75.038462,472,2024-06,0.113152,0.247873,0.265314,0.48
zone_0114,24.75,75.038462,472,2024-07,0.113152,0.247873,0.265314,0.48
zone_0114,24.75,75.038462,472,2024-08,0.113152,0.247873,0.265314,0.48
zone_0114,24.75,75.038462,472,2024-09,0.113152,0.247873,0.265314,0.48
zone_0114,24.75,75.038462,472,2024-10,0.348565,0.150586,0.160156,0.54
zone_0114,24.75,75.038462,472,2024-11,0.279879,0.19686,0.221953,0.46
zone_0114,24.75,75.038462,472,2024-12,0.236233,0.216168,0.230499,0.46
zone_0114,24.75,75.038462,472,2025-01,0.203159,0.250021,0.263851,0.27
zone_0114,24.75,75.038462,472,2025-02,0.192184,0.263655,0.280628,0.39
zone_0114,24.75,75.038462,472,2025-03,0.172182,0.24005,0.259455,0.48
zone_0114,24.75,75.038462,472,2025-04,0.13915,0.237646,0.249524,0.53
zone_0114,24.75,75.038462,472,2025-05,0.184016,0.215599,0.24268,0.41
zone_0114,24.75,75.038462,472,2025-06,0.204922,0.181468,0.211151,0.4
zone_0114,24.75,75.038462,472,2025-07,0.204922,0.181468,0.211151,0.4
zone_0114,24.75,75.038462,472,2025-08,0.204922,0.181468,0.211151,0.4
zone_0114,24.75,75.038462,472,2025-09,0.387359,0.143379,0.161009,0.47
zone_0114,24.75,75.038462,472,2025-10,0.271071,0.198351,0.214492,0.53
zone_0114,24.75,75.038462,472,2025-11,0.292465,0.170241,0.186841,0.34
zone_0114,24.75,75.038462,472,2025-12,0.257423,0.230145,0.240373,0.25
zone_0115,24.75,75.115385,479,2019-01,0.167598,0.236053,0.262073,0.12
zone_0115,24.75,75.115385,479,2019-02,0.152893,0.232953,0.257426,0.21
zone_0115,24.75,75.115385,479,2019-03,0.156065,0.256974,0.273093,0.26
zone_0115,24.75,75.115385,479,2019-04,0.130915,0.259368,0.271314,0.33
zone_0115,24.75,75.115385,479,2019-05,0.114856,0.255185,0.263727,0.28
zone_0115,24.75,75.115385,479,2019-06,0.114849,0.258044,0.258642,0.24
zone_0115,24.75,75.115385,479,2019-07,0.131253,0.233155,0.216878,0.3
zone_0115,24.75,75.115385,479,2019-08,0.131253,0.233155,0.216878,0.3
zone_0115,24.75,75.115385,479,2019-09,0.131253,0.233155,0.216878,0.3
zone_0115,24.75,75.115385,479,2019-10,0.268999,0.269356,0.266141,0.31
zone_0115,24.75,75.115385,479,2019-11,0.162334,0.285944,0.259474,0.23
zone_0115,24.75,75.115385,479,2019-12,0.160141,0.292378,0.268971,0.14
zone_0115,24.75,75.115385,479,2020-01,0.168904,0.28265,0.285029,0.03
zone_0115,24.75,75.115385,479,2020-02,0.173988,0.284056,0.284407,0.35
zone_0115,24.75,75.115385,479,2020-03,0.140673,0.304605,0.291677,0.31
zone_0115,24.75,75.115385,479,2020-04,0.13777,0.28275,0.286583,0.48
zone_0115,24.75,75.115385,479,2020-05,0.125239,0.275385,0.279622,0.35
zone_0115,24.75,75.115385,479,2020-06,0.111385,0.285447,0.270096,0.42
zone_0115,24.75,75.115385,479,2020-07,0.111385,0.285447,0.270096,0.42
zone_0115,24.75,75.115385,479,2020-08,0.111385,0.285447,0.270096,0.42
zone_0115,24.75,75.115385,479,2020-09,0.27008,0.196443,0.211509,0.35
zone_0115,24.75,75.115385,479,2020-10,0.198833,0.242798,0.253045,0.35
zone_0115,24.75,75.115385,479,2020-11,0.157498,0.239058,0.23318,0.44
zone_0115,24.75,75.115385,479,2020-12,0.179827,0.260466,0.277326,0.26
zone_0115,24.75,75.115385,479,2021-01,0.177647,0.255131,0.272981,0.26
zone_0115,24.75,75.115385,479,2021-02,0.152158,0.271791,0.29374,0.25
zone_0115,24.75,75.115385,479,2021-03,0.139019,0.260459,0.267281,0.33
zone_0115,24.75,75.115385,479,2021-04,0.113787,0.2411,0.248954,0.41
zone_0115,24.75,75.115385,479,2021-05,0.116748,0.265145,0.264022,0.41
zone_0115,24.75,75.115385,479,2021-06,0.125465,0.255228,0.260089,0.36
zone_0115,24.75,75.115385,479,2021-07,0.125465,0.255228,0.260089,0.36
zone_0115,24.75,75.115385,479,2021-08,0.125465,0.255228,0.260089,0.36
zone_0115,24.75,75.115385,479,2021-09,0.125465,0.255228,0.260089,0.36
zone_0115,24.75,75.115385,479,2021-10,0.215854,0.274372,0.262098,0.47
zone_0115,24.75,75.115385,479,2021-11,0.196744,0.2496,0.236244,0.38
zone_0115,24.75,75.115385,479,2021-12,0.185723,0.264245,0.223738,0.28
zone_0115,24.75,75.115385,479,2022-01,0.185608,0.272104,0.272525,0.26
zone_0115,24.75,75.115385,479,2022-02,0.164147,0.290171,0.29012,0.37
zone_0115,24.75,75.115385,479,2022-03,0.152615,0.282337,0.282918,0.41
zone_0115,24.75,75.115385,479,2022-04,0.140949,0.277916,0.2804,0.47
zone_0115,24.75,75.115385,479,2022-05,0.119922,0.252844,0.257629,0.49
zone_0115,24.75,75.115385,479,2022-06,0.116506,0.261485,0.265231,0.51
zone_0115,24.75,75.115385,479,2022-07,0.116506,0.261485,0.265231,0.51
zone_0115,24.75,75.115385,479,2022-08,0.116506,0.261485,0.265231,0.51
zone_0115,24.75,75.115385,479,2022-09,0.116506,0.261485,0.265231,0.51
zone_0115,24.75,75.115385,479,2022-10,0.223123,0.280188,0.277666,0.31
zone_0115,24.75,75.115385,479,2022-11,0.193825,0.292348,0.295783,0.37
zone_0115,24.75,75.115385,479,2022-12,0.173575,0.290809,0.30108,0.35
zone_0115,24.75,75.115385,479,2023-01,0.179811,0.265713,0.28613,0.28
zone_0115,24.75,75.115385,479,2023-02,0.18551,0.287834,0.303507,0.29
zone_0115,24.75,75.115385,479,2023-03,0.165567,0.284959,0.301279,0.42
zone_0115,24.75,75.115385,479,2023-04,0.13786,0.273564,0.284528,0.49
zone_0115,24.75,75.115385,479,2023-05,0.132809,0.261446,0.273487,0.46
zone_0115,24.75,75.115385,479,2023-06,0.102257,0.280366,0.28718,0.41
zone_0115,24.75,75.115385,479,2023-07,0.102257,0.280366,0.28718,0.41
zone_0115,24.75,75.115385,479,2023-08,0.102257,0.280366,0.28718,0.41
zone_0115,24.75,75.115385,479,2023-09,0.244487,0.263151,0.265747,0.42
zone_0115,24.75,75.115385,479,2023-10,0.189129,0.296171,0.28722,0.57
zone_0115,24.75,75.115385,479,2023-11,0.19332,0.293801,0.292233,0.43
zone_0115,24.75,75.115385,479,2023-12,0.189306,0.308596,0.298096,0.35
zone_0115,24.75,75.115385,479,2024-01,0.169412,0.303046,0.299567,0.3
zone_0115,24.75,75.115385,479,2024-02,0.153461,0.302807,0.306063,0.27
zone_0115,24.75,75.115385,479,2024-03,0.153113,0.295618,0.288557,0.53
zone_0115,24.75,75.115385,479,2024-04,0.138409,0.284608,0.276447,0.51
zone_0115,24.75,75.115385,479,2024-05,0.136406,0.272508,0.276683,0.46
zone_0115,24.75,75.115385,479,2024-06,0.088484,0.236551,0.256927,0.46
zone_0115,24.75,75.115385,479,2024-07,0.088484,0.236551,0.256927,0.46
zone_0115,24.75,75.115385,479,2024-08,0.088484,0.236551,0.256927,0.46
zone_0115,24.75,75.115385,479,2024-09,0.088484,0.236551,0.256927,0.46
zone_0115,24.75,75.115385,479,2024-10,0.199528,0.26314,0.250093,0.42
zone_0115,24.75,75.115385,479,2024-11,0.186584,0.268613,0.279899,0.4
zone_0115,24.75,75.115385,479,2024-12,0.178046,0.258701,0.270838,0.42
zone_0115,24.75,75.115385,479,2025-01,0.174412,0.264153,0.280503,0.36
zone_0115,24.75,75.115385,479,2025-02,0.180612,0.271603,0.288899,0.46
zone_0115,24.75,75.115385,479,2025-03,0.155683,0.250074,0.258292,0.5
zone_0115,24.75,75.115385,479,2025-04,0.129257,0.235152,0.250956,0.56
zone_0115,24.75,75.115385,479,2025-05,0.130609,0.257807,0.283278,0.48
zone_0115,24.75,75.115385,479,2025-06,0.145379,0.241395,0.262921,0.39
zone_0115,24.75,75.115385,479,2025-07,0.145379,0.241395,0.262921,0.39
zone_0115,24.75,75.115385,479,2025-08,0.145379,0.241395,0.262921,0.39
zone_0115,24.75,75.115385,479,2025-09,0.246691,0.310138,0.302121,0.49
zone_0115,24.75,75.115385,479,2025-10,0.22093,0.297349,0.269465,0.47
zone_0115,24.75,75.115385,479,2025-11,0.233394,0.30877,0.274164,0.38
zone_0115,24.75,75.115385,479,2025-12,0.204776,0.309528,0.295717,0.31
zone_0116,24.75,75.192308,409,2019-01,0.183961,0.162894,0.231062,0.12
zone_0116,24.75,75.192308,409,2019-02,0.164255,0.177602,0.229871,0.16
zone_0116,24.75,75.192308,409,2019-03,0.166695,0.193774,0.255001,0.28
zone_0116,24.75,75.192308,409,2019-04,0.150251,0.214476,0.2583,0.34
zone_0116,24.75,75.192308,409,2019-05,0.138899,0.212698,0.25175,0.37
zone_0116,24.75,75.192308,409,2019-06,0.144692,0.220663,0.256621,0.24
zone_0116,24.75,75.192308,409,2019-07,0.208249,0.180022,0.211382,0.24
zone_0116,24.75,75.192308,409,2019-08,0.208249,0.180022,0.211382,0.24
zone_0116,24.75,75.192308,409,2019-09,0.208249,0.180022,0.211382,0.24
zone_0116,24.75,75.192308,409,2019-10,0.400477,0.115449,0.157672,0.4
zone_0116,24.75,75.192308,409,2019-11,0.248262,0.2005,0.203092,0.22
zone_0116,24.75,75.192308,409,2019-12,0.203761,0.191189,0.220083,0.09
zone_0116,24.75,75.192308,409,2020-01,0.210801,0.221088,0.257035,0.03
zone_0116,24.75,75.192308,409,2020-02,0.193952,0.216781,0.257454,0.29
zone_0116,24.75,75.192308,409,2020-03,0.171991,0.237146,0.274151,0.32
zone_0116,24.75,75.192308,409,2020-04,0.169099,0.227672,0.269722,0.43
zone_0116,24.75,75.192308,409,2020-05,0.143683,0.231349,0.266736,0.34
zone_0116,24.75,75.192308,409,2020-06,0.133961,0.249133,0.269567,0.28
zone_0116,24.75,75.192308,409,2020-07,0.133961,0.249133,0.269567,0.28
zone_0116,24.75,75.192308,409,2020-08,0.133961,0.249133,0.269567,0.28
zone_0116,24.75,75.192308,409,2020-09,0.362293,0.1188,0.170209,0.28
zone_0116,24.75,75.192308,409,2020-10,0.236441,0.183776,0.234957,0.27
zone_0116,24.75,75.192308,409,2020-11,0.186075,0.171514,0.220189,0.43
zone_0116,24.75,75.192308,409,2020-12,0.196376,0.170085,0.247695,0.31
zone_0116,24.75,75.192308,409,2021-01,0.199817,0.201364,0.26209,0.22
zone_0116,24.75,75.192308,409,2021-02,0.191644,0.194872,0.264045,0.28
zone_0116,24.75,75.192308,409,2021-03,0.161496,0.20277,0.264484,0.35
zone_0116,24.75,75.192308,409,2021-04,0.134063,0.205664,0.2504,0.34
zone_0116,24.75,75.192308,409,2021-05,0.130317,0.21124,0.258752,0.43
zone_0116,24.75,75.192308,409,2021-06,0.141506,0.225668,0.282747,0.33
zone_0116,24.75,75.192308,409,2021-07,0.141506,0.225668,0.282747,0.33
zone_0116,24.75,75.192308,409,2021-08,0.141506,0.225668,0.282747,0.33
zone_0116,24.75,75.192308,409,2021-09,0.141506,0.225668,0.282747,0.33
zone_0116,24.75,75.192308,409,2021-10,0.342117,0.125535,0.176409,0.46
zone_0116,24.75,75.192308,409,2021-11,0.256943,0.156516,0.190386,0.3
zone_0116,24.75,75.192308,409,2021-12,0.261853,0.192575,0.224383,0.32
zone_0116,24.75,75.192308,409,2022-01,0.252267,0.199616,0.245533,0.3
zone_0116,24.75,75.192308,409,2022-02,0.217746,0.209817,0.259077,0.38
zone_0116,24.75,75.192308,409,2022-03,0.193978,0.214821,0.256653,0.39
zone_0116,24.75,75.192308,409,2022-04,0.17034,0.213448,0.260898,0.37
zone_0116,24.75,75.192308,409,2022-05,0.142242,0.200072,0.251189,0.49
zone_0116,24.75,75.192308,409,2022-06,0.141485,0.21706,0.263434,0.43
zone_0116,24.75,75.192308,409,2022-07,0.141485,0.21706,0.263434,0.43
zone_0116,24.75,75.192308,409,2022-08,0.446154,0.020266,0.056786,0.26
zone_0116,24.75,75.192308,409,2022-09,0.446154,0.020266,0.056786,0.26
zone_0116,24.75,75.192308,409,2022-10,0.361184,0.134737,0.170928,0.36
zone_0116,24.75,75.192308,409,2022-11,0.280088,0.159219,0.220206,0.41
zone_0116,24.75,75.192308,409,2022-12,0.213593,0.166509,0.232166,0.31
zone_0116,24.75,75.192308,409,2023-01,0.217103,0.167708,0.231997,0.2
zone_0116,24.75,75.192308,409,2023-02,0.221607,0.190702,0.258529,0.33
zone_0116,24.75,75.192308,409,2023-03,0.221952,0.209759,0.261298,0.39
zone_0116,24.75,75.192308,409,2023-04,0.182046,0.222346,0.265684,0.43
zone_0116,24.75,75.192308,409,2023-05,0.183028,0.213496,0.253602,0.51
zone_0116,24.75,75.192308,409,2023-06,0.150477,0.236986,0.27502,0.46
zone_0116,24.75,75.192308,409,2023-07,0.150477,0.236986,0.27502,0.46
zone_0116,24.75,75.192308,409,2023-08,0.150477,0.236986,0.27502,0.46
zone_0116,24.75,75.192308,409,2023-09,0.370764,0.140299,0.17906,0.42
zone_0116,24.75,75.192308,409,2023-10,0.274555,0.188253,0.225311,0.5
zone_0116,24.75,75.192308,409,2023-11,0.233745,0.196899,0.243833,0.5
zone_0116,24.75,75.192308,409,2023-12,0.234838,0.23853,0.26062,0.33
zone_0116,24.75,75.192308,409,2024-01,0.211627,0.237394,0.272558,0.23
zone_0116,24.75,75.192308,409,2024-02,0.181079,0.240626,0.274714,0.28
zone_0116,24.75,75.192308,409,2024-03,0.173524,0.24153,0.266811,0.51
zone_0116,24.75,75.192308,409,2024-04,0.151592,0.246021,0.27504,0.55
zone_0116,24.75,75.192308,409,2024-05,0.145786,0.233952,0.270575,0.47
zone_0116,24.75,75.192308,409,2024-06,0.133499,0.238758,0.268354,0.47
zone_0116,24.75,75.192308,409,2024-07,0.133499,0.238758,0.268354,0.47
zone_0116,24.75,75.192308,409,2024-08,0.133499,0.238758,0.268354,0.47
zone_0116,24.75,75.192308,409,2024-09,0.133499,0.238758,0.268354,0.47
zone_0116,24.75,75.192308,409,2024-10,0.340813,0.160667,0.189067,0.45
zone_0116,24.75,75.192308,409,2024-11,0.307786,0.157963,0.204448,0.42
zone_0116,24.75,75.192308,409,2024-12,0.232762,0.150713,0.202804,0.41
zone_0116,24.75,75.192308,409,2025-01,0.204395,0.19941,0.243643,0.32
zone_0116,24.75,75.192308,409,2025-02,0.211076,0.218741,0.261634,0.45
zone_0116,24.75,75.192308,409,2025-03,0.179025,0.210184,0.250388,0.48
zone_0116,24.75,75.192308,409,2025-04,0.149338,0.20325,0.247633,0.6
zone_0116,24.75,75.192308,409,2025-05,0.181177,0.225153,0.265567,0.47
zone_0116,24.75,75.192308,409,2025-06,0.207352,0.192877,0.246634,0.43
zone_0116,24.75,75.192308,409,2025-07,0.207352,0.192877,0.246634,0.43
zone_0116,24.75,75.192308,409,2025-08,0.207352,0.192877,0.246634,0.43
zone_0116,24.75,75.192308,409,2025-09,0.426,0.132603,0.163602,0.53
zone_0116,24.75,75.192308,409,2025-10,0.372549,0.147511,0.178575,0.46
zone_0116,24.75,75.192308,409,2025-11,0.316641,0.186323,0.20305,0.34
zone_0116,24.75,75.192308,409,2025-12,0.275741,0.198865,0.229136,0.25
zone_0117,24.75,75.269231,366,2019-01,0.131831,0.197483,0.248189,0.5
zone_0117,24.75,75.269231,366,2019-02,0.133443,0.211671,0.232267,0.31
zone_0117,24.75,75.269231,366,2019-03,0.124918,0.199417,0.245264,0.48
zone_0117,24.75,75.269231,366,2019-04,0.117326,0.232203,0.264334,0.63
zone_0117,24.75,75.269231,366,2019-05,0.105941,0.235123,0.263534,0.63
zone_0117,24.75,75.269231,366,2019-06,0.100514,0.230306,0.255904,1.25
zone_0117,24.75,75.269231,366,2019-07,0.131112,0.236119,0.246105,0.2
zone_0117,24.75,75.269231,366,2019-08,0.131112,0.236119,0.246105,0.2
zone_0117,24.75,75.269231,366,2019-09,0.131112,0.236119,0.246105,0.2
zone_0117,24.75,75.269231,366,2019-10,0.202226,0.266095,0.271048,0.7
zone_0117,24.75,75.269231,366,2019-11,0.152061,0.283997,0.26795,0.46
zone_0117,24.75,75.269231,366,2019-12,0.154615,0.254854,0.254449,0.53
zone_0117,24.75,75.269231,366,2020-01,0.141556,0.243658,0.266699,1.06
zone_0117,24.75,75.269231,366,2020-02,0.141273,0.247392,0.266189,0.63
zone_0117,24.75,75.269231,366,2020-03,0.123874,0.250607,0.270343,0.54
zone_0117,24.75,75.269231,366,2020-04,0.119558,0.250349,0.275269,0.48
zone_0117,24.75,75.269231,366,2020-05,0.107669,0.236856,0.262374,0.47
zone_0117,24.75,75.269231,366,2020-06,0.098381,0.267571,0.270241,0.0
zone_0117,24.75,75.269231,366,2020-07,0.098381,0.267571,0.270241,0.0
zone_0117,24.75,75.269231,366,2020-08,0.098381,0.267571,0.270241,0.0
zone_0117,24.75,75.269231,366,2020-09,0.18651,0.22649,0.247789,0.44
zone_0117,24.75,75.269231,366,2020-10,0.154536,0.208758,0.250393,0.43
zone_0117,24.75,75.269231,366,2020-11,0.146618,0.199897,0.230005,0.56
zone_0117,24.75,75.269231,366,2020-12,0.144474,0.190372,0.246802,0.43
zone_0117,24.75,75.269231,366,2021-01,0.128766,0.214997,0.259463,0.36
zone_0117,24.75,75.269231,366,2021-02,0.129649,0.210468,0.257169,0.28
zone_0117,24.75,75.269231,366,2021-03,0.127029,0.215593,0.259827,0.59
zone_0117,24.75,75.269231,366,2021-04,0.114322,0.210627,0.242021,0.56
zone_0117,24.75,75.269231,366,2021-05,0.101901,0.213013,0.245278,0.58
zone_0117,24.75,75.269231,366,2021-06,0.098893,0.242215,0.269873,0.39
zone_0117,24.75,75.269231,366,2021-07,0.098893,0.242215,0.269873,0.39
zone_0117,24.75,75.269231,366,2021-08,0.098893,0.242215,0.269873,0.39
zone_0117,24.75,75.269231,366,2021-09,0.098893,0.242215,0.269873,0.39
zone_0117,24.75,75.269231,366,2021-10,0.156427,0.228206,0.255545,0.48
zone_0117,24.75,75.269231,366,2021-11,0.150144,0.237507,0.251634,0.44
zone_0117,24.75,75.269231,366,2021-12,0.16479,0.228033,0.249559,0.42
zone_0117,24.75,75.269231,366,2022-01,0.142198,0.201611,0.245453,0.39
zone_0117,24.75,75.269231,366,2022-02,0.11791,0.206636,0.249437,0.47
zone_0117,24.75,75.269231,366,2022-03,0.121457,0.200566,0.250966,0.52
zone_0117,24.75,75.269231,366,2022-04,0.111458,0.190608,0.23973,0.67
zone_0117,24.75,75.269231,366,2022-05,0.092831,0.181283,0.228148,0.57
zone_0117,24.75,75.269231,366,2022-06,0.087402,0.210278,0.24954,0.52
zone_0117,24.75,75.269231,366,2022-07,0.087402,0.210278,0.24954,0.52
zone_0117,24.75,75.269231,366,2022-08,0.230183,0.16145,0.177933,0.48
zone_0117,24.75,75.269231,366,2022-09,0.230183,0.16145,0.177933,0.48
zone_0117,24.75,75.269231,366,2022-10,0.183313,0.240175,0.260588,0.47
zone_0117,24.75,75.269231,366,2022-11,0.156048,0.231488,0.263453,0.6
zone_0117,24.75,75.269231,366,2022-12,0.133963,0.218897,0.261666,0.46
zone_0117,24.75,75.269231,366,2023-01,0.132076,0.192661,0.24527,0.4
zone_0117,24.75,75.269231,366,2023-02,0.125651,0.211081,0.265598,0.4
zone_0117,24.75,75.269231,366,2023-03,0.111977,0.216209,0.264257,0.44
zone_0117,24.75,75.269231,366,2023-04,0.104108,0.213535,0.254841,0.58
zone_0117,24.75,75.269231,366,2023-05,0.107143,0.234888,0.268119,0.47
zone_0117,24.75,75.269231,366,2023-06,0.084038,0.241402,0.2672,0.59
zone_0117,24.75,75.269231,366,2023-07,0.084038,0.241402,0.2672,0.59
zone_0117,24.75,75.269231,366,2023-08,0.084038,0.241402,0.2672,0.59
zone_0117,24.75,75.269231,366,2023-09,0.134246,0.231107,0.258191,0.49
zone_0117,24.75,75.269231,366,2023-10,0.159328,0.235925,0.258468,0.54
zone_0117,24.75,75.269231,366,2023-11,0.144983,0.231527,0.261811,0.64
zone_0117,24.75,75.269231,366,2023-12,0.146515,0.251151,0.264673,0.4
zone_0117,24.75,75.269231,366,2024-01,0.133144,0.215136,0.257315,0.47
zone_0117,24.75,75.269231,366,2024-02,0.119116,0.217272,0.257234,0.48
zone_0117,24.75,75.269231,366,2024-03,0.125046,0.222082,0.256924,0.63
zone_0117,24.75,75.269231,366,2024-04,0.109312,0.220312,0.258002,0.51
zone_0117,24.75,75.269231,366,2024-05,0.107077,0.246517,0.263104,0.52
zone_0117,24.75,75.269231,366,2024-06,0.081956,0.237311,0.266803,0.49
zone_0117,24.75,75.269231,366,2024-07,0.081956,0.237311,0.266803,0.49
zone_0117,24.75,75.269231,366,2024-08,0.081956,0.237311,0.266803,0.49
zone_0117,24.75,75.269231,366,2024-09,0.081956,0.237311,0.266803,0.49
zone_0117,24.75,75.269231,366,2024-10,0.200388,0.25974,0.265282,0.67
zone_0117,24.75,75.269231,366,2024-11,0.157651,0.23117,0.253983,0.48
zone_0117,24.75,75.269231,366,2024-12,0.149048,0.204433,0.244856,0.54
zone_0117,24.75,75.269231,366,2025-01,0.139772,0.223788,0.25908,0.38
zone_0117,24.75,75.269231,366,2025-02,0.119501,0.212753,0.25569,0.59
zone_0117,24.75,75.269231,366,2025-03,0.123399,0.200291,0.241742,0.61
zone_0117,24.75,75.269231,366,2025-04,0.109005,0.197747,0.239421,0.62
zone_0117,24.75,75.269231,366,2025-05,0.101527,0.236201,0.265941,0.5
zone_0117,24.75,75.269231,366,2025-06,0.10748,0.21353,0.252395,0.54
zone_0117,24.75,75.269231,366,2025-07,0.10748,0.21353,0.252395,0.54
zone_0117,24.75,75.269231,366,2025-08,0.10748,0.21353,0.252395,0.54
zone_0117,24.75,75.269231,366,2025-09,0.189685,0.267984,0.275906,0.59
zone_0117,24.75,75.269231,366,2025-10,0.180897,0.248888,0.262388,0.6
zone_0117,24.75,75.269231,366,2025-11,0.191203,0.234473,0.244812,0.45
zone_0117,24.75,75.269231,366,2025-12,0.152597,0.232951,0.260874,0.4
zone_0118,24.75,75.346154,371,2019-01,0.200136,0.127687,0.198985,0.68
zone_0118,24.75,75.346154,371,2019-02,0.188612,0.129453,0.198429,0.44
zone_0118,24.75,75.346154,371,2019-03,0.177997,0.175182,0.220139,0.86
zone_0118,24.75,75.346154,371,2019-04,0.15237,0.199883,0.240069,1.09
zone_0118,24.75,75.346154,371,2019-05,0.14376,0.21208,0.249247,0.89
zone_0118,24.75,75.346154,371,2019-06,0.135449,0.230547,0.244159,0.48
zone_0118,24.75,75.346154,371,2019-07,0.311875,0.116449,0.141738,0.46
zone_0118,24.75,75.346154,371,2019-08,0.311875,0.116449,0.141738,0.46
zone_0118,24.75,75.346154,371,2019-09,0.311875,0.116449,0.141738,0.46
zone_0118,24.75,75.346154,371,2019-10,0.502963,0.064974,0.089043,0.48
zone_0118,24.75,75.346154,371,2019-11,0.286322,0.226146,0.202736,0.45
zone_0118,24.75,75.346154,371,2019-12,0.28528,0.181821,0.171832,0.46
zone_0118,24.75,75.346154,371,2020-01,0.283514,0.206209,0.217924,0.36
zone_0118,24.75,75.346154,371,2020-02,0.270665,0.193079,0.220898,0.71
zone_0118,24.75,75.346154,371,2020-03,0.19856,0.229837,0.247384,0.58
zone_0118,24.75,75.346154,371,2020-04,0.18344,0.246318,0.262783,0.52
zone_0118,24.75,75.346154,371,2020-05,0.16,0.238918,0.257292,0.62
zone_0118,24.75,75.346154,371,2020-06,0.169256,0.226918,0.234255,0.0
zone_0118,24.75,75.346154,371,2020-07,0.221346,0.176471,0.192021,0.51
zone_0118,24.75,75.346154,371,2020-08,0.221346,0.176471,0.192021,0.51
zone_0118,24.75,75.346154,371,2020-09,0.493462,-0.07313,-0.013693,0.65
zone_0118,24.75,75.346154,371,2020-10,0.25585,0.086179,0.145383,0.55
zone_0118,24.75,75.346154,371,2020-11,0.223293,0.120652,0.168386,0.64
zone_0118,24.75,75.346154,371,2020-12,0.21675,0.114378,0.188391,0.47
zone_0118,24.75,75.346154,371,2021-01,0.240593,0.161955,0.204484,0.37
zone_0118,24.75,75.346154,371,2021-02,0.209487,0.189257,0.232315,0.6
zone_0118,24.75,75.346154,371,2021-03,0.180261,0.202584,0.244715,0.5
zone_0118,24.75,75.346154,371,2021-04,0.14535,0.195535,0.225505,0.52
zone_0118,24.75,75.346154,371,2021-05,0.134337,0.227067,0.243192,0.77
zone_0118,24.75,75.346154,371,2021-06,0.15157,0.25159,0.265781,0.57
zone_0118,24.75,75.346154,371,2021-07,0.15157,0.25159,0.265781,0.57
zone_0118,24.75,75.346154,371,2021-08,0.15157,0.25159,0.265781,0.57
zone_0118,24.75,75.346154,371,2021-09,0.15157,0.25159,0.265781,0.57
zone_0118,24.75,75.346154,371,2021-10,0.482341,0.016611,0.063876,0.61
zone_0118,24.75,75.346154,371,2021-11,0.343063,0.122796,0.135479,0.63
zone_0118,24.75,75.346154,371,2021-12,0.383803,0.090386,0.113859,0.65
zone_0118,24.75,75.346154,371,2022-01,0.394809,0.077372,0.116023,0.59
zone_0118,24.75,75.346154,371,2022-02,0.319849,0.116477,0.171223,0.52
zone_0118,24.75,75.346154,371,2022-03,0.218717,0.171381,0.221396,0.57
zone_0118,24.75,75.346154,371,2022-04,0.172462,0.195489,0.226652,0.74
zone_0118,24.75,75.346154,371,2022-05,0.148782,0.181249,0.213011,0.79
zone_0118,24.75,75.346154,371,2022-06,0.141447,0.199785,0.231335,0.61
zone_0118,24.75,75.346154,371,2022-07,0.141447,0.199785,0.231335,0.61
zone_0118,24.75,75.346154,371,2022-08,0.613892,-0.186059,-0.138793,0.3
zone_0118,24.75,75.346154,371,2022-09,0.613892,-0.186059,-0.138793,0.3
zone_0118,24.75,75.346154,371,2022-10,0.548056,0.00735,0.039327,0.75
zone_0118,24.75,75.346154,371,2022-11,0.383148,0.143462,0.176301,0.51
zone_0118,24.75,75.346154,371,2022-12,0.278722,0.177737,0.217295,0.4
zone_0118,24.75,75.346154,371,2023-01,0.300049,0.150105,0.200188,0.39
zone_0118,24.75,75.346154,371,2023-02,0.27262,0.214648,0.242964,0.65
zone_0118,24.75,75.346154,371,2023-03,0.246633,0.231327,0.248384,0.45
zone_0118,24.75,75.346154,371,2023-04,0.197523,0.236654,0.24904,0.6
